nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Carolina Quintanilla Menchaca,caqume836@viajesanma.com,3MFc5dzNaG,Carolinamenchaca434,+56 9 5031 5364,17307319,6711,,,,4
Marcos Sauceda Carrasquillo,masaca529@viajesanma.com,i80ub9KNMnnjknG,masaca607,+56 9 9529 6807,10900797,11821,,,,8
Andrés Gollum Treviño,angotr506@outluc.com,aqAeQTiSERt9F,Andréstreviño492,+56 9 5047 2132,29278173,2784,,,,3
Alicia Arevalo Alvarado,alaral799@viajesanma.com,b2bf7G5JGmU1,Aliciaalvarado982,+56 2 7924 7655,18102345,7793,,,,7
Claudia Ponce Salcido,clposa423@wass.com,f0IMOT72Eai,Claudiasalcido534,+56 9 8580 1902,17899857,0,,,,9
Sta. Carlota Rico Arredondo,Sta.arredondo459@wass.com,je3Mgt4mFaDKCq4c,stcariar234,+56 2 7383 1664,28716954,0,,,,K
Sra. Raquel Centeno Tapia,sra.932899@outluc.com,UOYs6Hel,Sra.tapia624,+56 9 9589 8051,16322132,0,,,,2
Sr. Rodrigo García Velasco,sr.5758581@edubus.cal,b5z9wgglL,Sr.velasco856,+56 2 6021 4041,10253338,5190,,,,0
Sta. Marisol Elizondo Acevedo,Sta.acevedo242@tourket.com,D17vXRKMAEV,stmaelac130,+56 2 8739 2749,24638537,,,,,8
Sr. Carolina Sedillo Zúñiga,Sr.zúñiga442@wass.com,OwTQ1O6XgU,srcasezú437,+56 2 6127 2680,20284121,0,,,,K
Jacobo Correa Rojo,Jacoborojo472@marmol.com,lauI0khgLBn63xT,jacobo5054104,+56 2 6344 5748,15643522,9955,,,,8
María Teresa Ojeda Gaytán,Maríagaytán345@edubus.cal,uLVLk60fKNp,Maríagaytán785,+56 9 7341 3858,10835940,13743,,,,4
Dorotea Aguilera Negrete,doagne287@edubus.cal,uXzDK8agl,Doroteanegrete644,+56 9 3694 8078,16025266,,,,,9
César Alba Godoy,césar9102127@edubus.cal,HSbTD3AXugHFe,césar1978127,+56 2 7748 5501,14589214,21132,,,,7
Concepción Tafoya Medina,cotame294@tourket.com,R9NUoAXEwYaGLM,cotame645,+56 2 7657 6392,17549424,9645,,,,3
Federico Granados Trejo,fegrtr605@marmol.com,eKoOl8RPZs3U,fegrtr480,+56 2 3843 2480,25163789,3411,,,,K
Salvador Cervántez Gaitán,Salvadorgaitán405@edubus.cal,fPZQsEmVvXhxxSm2,Salvadorgaitán592,+56 2 4366 8478,27157229,0,,,,8
Lucas Osorio Galindo,Lucasgalindo737@tourket.com,VM9MeALMPg4U10,luosga688,+56 2 5857 6801,28098848,1713,,,,0
Claudio Rojo Matos,clroma635@tourket.com,tu2wjArJeFQWaAS,Claudiomatos526,+56 2 9121 8773,19267722,3984,,,,K
Sr. Luz Camacho Villegas,Sr.villegas288@marmol.com,TidwgUGxO7Sh94,srlucavi905,+56 2 4700 1774,12125056,0,,,,K
Graciela Villareal Correa,grvico171@outluc.com,NRHZmV8Ef,graciela5263380,+56 9 3548 1602,20915311,0,,,,4
Sra. Alfredo Pedroza Granados,sralpegr189@tourket.com,OXR8S6k5,sralpegr996,+56 9 0344 3883,23859259,0,,,,3
Rodrigo Puga Porras,Rodrigoporras672@edubus.cal,McjcgiqiD0,Rodrigoporras550,+56 9 3614 4284,28472972,53166,,,,2
Sta. Carlos Guajardo Sisneros,stcagusi967@marmol.com,6rGf4jWCXcFd,Sta.sisneros354,,18505158,7376,,,,7
Carla Zelaya Véliz,carla3634948@wass.com,Mhv1UuZ6IR,carla5701832,,13250631,13295,,,,0
Alicia Velásquez Olvera,alveol354@marmol.com,kSIwxYAyNaG7d8V,alveol588,+56 2 1153 1172,21278817,-23256,,,,1
Eva Ornelas Deleón,Evadeleón911@outluc.com,gZ7b1F5NSB,eva1675711,+56 9 4211 6608,26510352,0,,,,9
Alfredo Carrion Barela,alcaba997@wass.com,VfQNc4QSA,Alfredobarela319,+56 2 8458 5319,16022729,6578,,,,K
Gustavo Ayala Zelaya,Gustavozelaya652@edubus.cal,Jb0nmb2F,guayze791,+56 9 8838 0170,20354039,,,,,6
Elisa Zúñiga Rascón,Elisarascón880@edubus.cal,yLrJ62av9Ix1d,elzúra776,+56 9 1379 0689,26392032,5601,,,,5
Sr. María Luisa Preciado Ochoa,srmaluproc444@edubus.cal,3xPuRI444cDkPZ,srmaluproc561,+56 9 9462 2513,22415130,15020,,,,6
Adriana Pichardo Olmos,adriana4792963@marmol.com,qQmdk6udRvnF,adpiol518,+56 2 8296 5408,11514495,10366,,,,2
Estela Nájera Ramos,Estelaramos212@marmol.com,l5CnSgOmt1,esnára437,+56 9 0444 3313,25303022,9490,,,,4
Cecilia Alaniz Pantoja,Ceciliapantoja949@edubus.cal,LtA0v1R1d7K,cecilia1756978,+56 9 8016 7377,22620979,0,,,,4
Jesús Zambrano Carrasco,jezaca209@viajesanma.com,7vXKUOF2XAN,jezaca592,+56 9 2854 6125,29669036,7292,,,,8
María Elena Guerrero Rendón,Maríarendón820@viajes.cl,bit0fVzTw,maría653550,+56 2 7357 6281,29814494,,Diurno,,Part time,8
Sr. Luis Hinojosa Verduzco,srluhive641@tourket.com,KLze9KfG4K1d,Sr.verduzco341,+56 9 2509 6290,18825633,3578,,,,3
Sra. Eva Zayas Olvera,sra.7791316@tourket.com,XO80yitrLT,Sra.olvera693,+56 9 6335 6862,10678379,4392,,,,9
Hernán Patiño Fernández,hernán5465350@tourket.com,7WlFNbVknl3,hepafe983,+56 2 0636 3212,22539619,2609,,,,1
Catalina Cazares Viera,cacavi665@outluc.com,6FepXgWX,catalina5525500,+56 2 3069 5967,11666065,6511,,,,2
Mateo Terán Partida,mateo8897155@wass.com,iT2C7NPfz,mateo4079826,+56 2 9278 3899,27159789,2052,,,,4
María Eugenia Ramón Venegas,maeurave578@viajes.cl,OBcexAqgY7d,maría3409672,+56 2 5906 2491,16301239,,Diurno,,,1
Elvira Concepción Rentería,elvira9529695@edubus.cal,gDUBCFFn7k,elcore448,+56 9 8658 1633,27463247,7220,,,,K
Benito Bonilla Valdez,benito9001182@marmol.com,vueXZPJGDb6aq,benito5070699,,21711962,7200,,,,6
Sra. Raúl Valadez Quezada,Sra.quezada158@viajesanma.com,qADngN46Md1K,sra.1959292,+56 2 0031 5667,22380194,10956,,,,3
Sta. Reina Páez Alicea,strepáal631@marmol.com,3UermlIjRQ,Sta.alicea284,+56 2 4186 2086,25717001,17636,,,,2
Santiago Ferrer Fajardo,santiago3282575@edubus.cal,cOcwI66p,safefa374,+56 2 6644 3886,12219465,0,,,,5
Ricardo Delgadillo Moreno,Ricardomoreno509@tourket.com,G4n9n5Df9V,ridemo270,,16666839,7146,,,,5
Inés Ayala Zepeda,inayze239@marmol.com,KVkJyll7BxLRJt,inés823699,+56 9 0346 7166,22466787,21426,,,,6
Sra. Fernando Crespo Fonseca,Sra.fonseca299@wass.com,S3KLPDUlSh3O,sra.3346530,+56 2 2625 0183,12684385,504,,,,2
Alfredo Ayala Varela,alfredo5084794@viajesanma.com,aqB14z0K,alayva108,+56 2 1854 5979,15649917,0,,,,K
Sr. Ignacio Burgos Carvajal,sr.2027256@outluc.com,a15eo6PXznPHN7,srigbuca709,+56 2 3756 3206,25606631,18981,,,,9
Lola Agosto Segovia,Lolasegovia453@tourket.com,WzL0a3UG,Lolasegovia779,+56 9 5824 4704,24914050,-19271,,,,3
Horacio Raya Bañuelos,Horaciobañuelos738@marmol.com,XzLNozXgx0,horacio121881,+56 2 5935 4505,27666499,0,,,,9
Jorge Luis Márquez Samaniego,jorge3830644@outluc.com,b83W0CjHLKdQT,jorge456804,+56 9 7320 7241,13682791,7097,,,,K
Sr. Germán Echevarría Zayas,Sr.zayas226@viajesanma.com,16AGQg1AKKei,srgeecza133,+56 9 5064 1103,14432105,4625,,,,7
Maricarmen Carbajal Villanueva,maricarmen1043921@outluc.com,WKTk2ez7AiP,maricarmen9791138,+56 2 9262 3820,29536368,-3555,,,,1
Homero Sanches Cruz,Homerocruz999@wass.com,G8SzoMw79FDY,Homerocruz266,+56 2 6991 6888,23275783,4184,,,,3
Teresa Montañez Romo,teresa293918@wass.com,3BsTuB6g,temoro330,+56 2 4376 7050,15050598,13375,,,,4
Mariana Jimínez Magaña,Marianamagaña622@viajesanma.com,1khVlepnJ5KZc,Marianamagaña974,+56 9 4224 0573,11053676,1410,,,,3
Soledad Jaimes Narváez,Soledadnarváez137@viajes.cl,NGXKOe7LhzB06D6,Soledadnarváez303,+56 2 7609 6248,19154777,,Nocturno,Fonasa,,2
Mercedes Yáñez Domínquez,Mercedesdomínquez440@wass.com,QV219jpBra,mercedes4703590,+56 2 2247 9283,24070020,0,,,,4
Santiago Rojas Lomeli,Santiagolomeli422@viajes.cl,2jjQofcCOxdcz4,Santiagolomeli657,+56 9 2777 1556,27049894,,Diurno,Banmédica,,9
Alicia Porras Preciado,alpopr301@tourket.com,QBolmH24,alicia387731,+56 9 2868 6918,15435480,9244,,,,8
Dolores Arredondo López,dolores5452500@tourket.com,zMAvyAMJfYdQ9,Doloreslópez227,+56 2 8787 2945,22696147,24329,,,,K
Pedro Campos Santacruz,pedro635524@marmol.com,noWMOOQDwvGTG9,pecasa369,+56 2 9943 6672,19105571,11936,,,,3
Teresa Adame Posada,teadpo816@tourket.com,siPDGY027Xrba,teresa7517112,+56 2 4102 9408,10199683,1225,,,,2
Joaquín Córdova Heredia,jocóhe340@outluc.com,91WCBRScJkbQ,joaquín2687775,+56 9 1797 9490,29977862,0,,,,2
Sra. María José Valencia García,sra.4560924@outluc.com,ik5ao54UZFVhW,srmajovaga392,+56 9 4000 0652,21555103,7280,,,,2
Emilia Nieves Frías,emnifr237@wass.com,KhLixzA633,emnifr152,+56 2 2737 7713,19580103,0,,,,7
Marco Antonio Mireles Cabán,maanmica549@wass.com,uSWK0vzvJ,Marcocabán716,+56 9 0678 2141,16031416,5410,,,,8
Marcos Palomino Aparicio,mapaap566@tourket.com,rAdt8nyfzGdiD,marcos4051189,+56 2 8519 2678,27341204,15840,,,,2
Sra. Rosario Guajardo Tirado,srroguti835@tourket.com,Ncif0KrVQ5y,sra.2008482,+56 2 1399 0236,22541519,,,,,6
Alejandro Espinoza Rivera,alejandro183964@tourket.com,IJziXQelo3CsVl,Alejandrorivera757,+56 2 6159 9032,10385183,0,,,,1
Ricardo Henríquez Pulido,rihepu595@outluc.com,Pbe68HNbcI,ricardo3417698,+56 9 6124 5960,10194930,12657,,,,3
Alejandra Castro Arguello,alcaar464@edubus.cal,QbJZHWhw5p5dZ8f,alejandra4631989,+56 9 7643 4584,26235682,8674,,,,5
Eduardo Angulo Padilla,edanpa631@viajesanma.com,0u4Sk5St,eduardo6546558,+56 9 1701 5807,28100341,,,,,0
Ramona Valadez Briones,Ramonabriones941@wass.com,T9hNZ5ve,ravabr978,+56 9 8745 2730,13018708,0,,,,0
Miguel Collado Gómez,Miguelgómez657@edubus.cal,k52mhQ8AaS,micogó150,+56 9 5809 7303,13977013,0,,,,7
Sta. Mayte Enríquez Orozco,sta.259242@tourket.com,S3KmiIQI8h3,Sta.orozco754,+56 2 8095 8842,20489757,0,,,,3
Sancho Magaña Villanueva,sancho4568495@outluc.com,X8lYPjneS922QXxd,Sanchovillanueva178,+56 9 3299 3192,18008343,0,,,,K
Diego Toro Cortés,Diegocortés133@wass.com,pEtt5q0o,diego3287436,+56 9 8152 0024,16961922,0,,,,0
Ana Delapaz Orta,andeor532@edubus.cal,8ikDR23D8USYRUZM,Anaorta770,+56 9 8632 9384,26849673,5017,,,,4
Sancho Abeyta Archuleta,sancho9254644@outluc.com,qH95nhTzO,Sanchoarchuleta959,+56 2 3080 9271,18826069,9902,,,,1
Sr. Pedro Farías Bétancourt,Sr.bétancourt845@outluc.com,3qWYJfx7,Sr.bétancourt171,+56 9 5625 6747,29996289,4253,,,,K
Adriana Arriaga Saldaña,Adrianasaldaña573@tourket.com,ab7H5R8AmTrG,adriana9579803,+56 9 2798 0800,23378929,1654,,,,1
Mariano Tórrez Bañuelos,mariano2360541@edubus.cal,F1oViB6iq,matóba456,,27208778,0,,,,4
Samuel Barrios Tello,samuel955149@viajes.cl,0tBXcnT4,samuel7040452,,11163147,,,Colmena,Full time,6
Sr. Sara Garza Cervantes,srsagace383@viajesanma.com,3F7i09wdcnj1SB,Sr.cervantes534,+56 9 3193 6006,27883608,0,,,,8
María José Amador Enríquez,majoamen361@outluc.com,wdRjdlPHUYaQ2RX,majoamen500,+56 2 6774 3601,13608519,0,,,,0
Sancho Lovato Vélez,sancho8488814@wass.com,si16Zo7dHQkCCO0,Sanchovélez286,+56 2 2804 2703,23761932,5384,,,,3
Ramón Bueno Olivo,Ramónolivo117@tourket.com,tK3X4LYd,ramón6803196,+56 9 0367 9799,27886791,10756,,,,9
Sta. Silvia Gil Valle,Sta.valle462@viajesanma.com,qHPigsu5iN5NX38l,stsigiva536,+56 9 6446 8157,23118357,18996,,,,4
Graciela Gómez Valles,grgóva601@marmol.com,wYLCPstedf1gevj,Gracielavalles111,+56 9 0245 3702,26562880,1232,,,,K
Sara Olivas Parra,sara1009267@tourket.com,5XqTP8035Wu,Saraparra306,+56 2 8249 1545,18889053,455,,,,9
Patricia Galindo Banda,pagaba879@viajes.cl,LW76RWdX,Patriciabanda392,+56 9 8253 0041,26861469,,Nocturno,,,9
Salvador Carrillo Razo,sacara440@viajesanma.com,gWrA9NVbYTmBIFlQ,salvador1514997,+56 9 8589 5169,25403622,-6730,,,,6
Cristobal Arias Salcido,crarsa817@tourket.com,Yh2SDB0oc6g,crarsa831,+56 2 6944 4686,24950801,19775,,,,2
Sta. Homero Delatorre Arteaga,Sta.arteaga139@viajesanma.com,b6oAHRefvS8eV,sthodear901,+56 9 5640 9794,29188095,0,,,,9
Adriana Mares Verdugo,admave665@edubus.cal,fWxI6St2DaT,adriana1450457,+56 9 0395 3485,24725149,12562,,,,9
Lola Torres Granados,lotogr954@edubus.cal,ZIC2hZ41e47,Lolagranados286,+56 9 6453 1871,22648208,12773,,,,3
Caridad Corona Rolón,cacoro442@wass.com,PZaZbEFh5S,cacoro388,+56 9 0074 8163,11552337,1694,,,,6
Juan Carlos Rosas Nava,jucarona608@marmol.com,NuKv2bmNAa,Juannava157,+56 2 2191 4935,21564484,8873,,,,7
Rocio Baeza Morales,robamo385@edubus.cal,4HS6M2mYrb8K,rocio9568414,+56 2 9592 6688,27545702,-460,,,,7
Silvia Gurule Arroyo,silvia691821@viajes.cl,QnAj5rn5C49sb,silvia6858122,+56 2 5135 5732,14433643,,,Más vida,Part time,7
Jorge Palomo Rangel,Jorgerangel113@viajesanma.com,03Uz6tvVJ,Jorgerangel948,+56 2 2516 0142,13037511,0,,,,1
Gilberto Escamilla Alonso,giesal414@marmol.com,8SbEymO1m,giesal815,+56 9 6185 2582,22191740,0,,,,5
María Elena Véliz Linares,maelvéli456@outluc.com,YJyzLboVZDM2,Maríalinares155,+56 9 5279 1398,12132506,9720,,,,3
María Luisa Orozco Garica,maría3736885@marmol.com,c8fnezsNFegBOh,maría9070239,+56 2 7355 9491,26486677,1786,,,,4
Irene Marroquín Cruz,Irenecruz900@marmol.com,HjVLmZVnaJ7ri3,irene5915607,+56 9 0766 6104,19064750,0,,,,1
Pedro Díaz Villanueva,pedro4227148@viajesanma.com,q1Npiiu5A2PoY8L,pedro6080345,+56 2 1327 3993,21466573,0,,,,5
Ramona Matos Velasco,ramona1856818@wass.com,WIchuQlRy8a99R0,ramave800,,16875373,0,,,,K
Sta. Sara Quezada Ulibarri,stsaquul298@outluc.com,XqSdWn0Jz7gqdTQ,Sta.ulibarri844,+56 9 6389 7729,13022878,1854,,,,K
Lourdes Magaña Sotelo,lomaso370@marmol.com,AANcPyl4JyH6CxD,lomaso288,+56 9 1819 0439,21364086,6537,,,,0
Tomás Zarate Correa,tomás865381@outluc.com,uRE2RfnJ,Tomáscorrea432,+56 2 6998 1980,24463685,3456,,,,3
José Luis Borrego Corral,josé3528952@tourket.com,VFQrafKYsd3I,josé684684,+56 2 9288 7686,11246698,4264,,,,3
Roberto Porras Rivera,ropori209@marmol.com,aqFzMRM1fWiJ1dF,ropori540,+56 2 8780 4406,18519519,2927,,,,8
Sr. Manuel Merino Feliciano,srmamefe673@viajesanma.com,9cByk7CR60rS9,srmamefe616,+56 2 3207 7826,14644613,0,,,,2
Sonia Sauceda Bustamante,Soniabustamante233@outluc.com,mHYVSfOqAE5vvYeE,Soniabustamante961,+56 9 1744 9160,15044872,3740,,,,7
Rocio Maya Gonzales,Rociogonzales288@viajesanma.com,Q3wxNK2VrVK,Rociogonzales970,+56 2 3472 4872,22773985,0,,,,1
Beatriz Cabrera Ríos,Beatrizríos487@marmol.com,Vxp2XUosYHSzb4O,becarí176,+56 2 2880 8371,12263971,280,,,,1
Enrique Cruz Sotelo,Enriquesotelo831@tourket.com,flcEVZChyTbuY7,encrso213,+56 2 5617 5242,27965046,-3199,,,,8
Sra. Jacobo Delapaz Reyes,srjadere694@edubus.cal,F0DEwqug1jli5h,srjadere609,+56 9 0714 5281,13064100,11014,,,,8
Alberto Aponte Delarosa,alapde215@viajes.cl,0Y3b8pwSMqLslo9s,alberto224604,+56 9 3452 0626,25360871,,Diurno,Consalud,,4
Alejandro Ramos Gálvez,alragá795@marmol.com,wtvcEf7ArJbXy,Alejandrogálvez870,+56 9 8179 0592,27334479,,,,,9
Lucas Apodaca Ferrer,Lucasferrer412@outluc.com,5uNcM8ldmQ,Lucasferrer600,+56 2 2489 6344,17869014,10558,,,,0
Rosa Escobedo Delgadillo,rosa6148769@tourket.com,2thTGzi6tBz9T,Rosadelgadillo959,+56 2 7556 2507,24457716,0,,,,4
Marcos Leiva Zelaya,marcos9466158@outluc.com,a0R9JAxaWdTJ8Y,Marcoszelaya488,+56 9 9612 1282,29089183,6842,,,,3
Sta. Federico Cornejo Tamayo,sta.5614166@outluc.com,2IgRluqL6V16l,Sta.tamayo481,+56 2 0868 4215,20832027,0,,,,0
Leonor Estévez Zambrano,leonor8794107@wass.com,vCBPaRvMCvE1,leesza946,+56 9 3407 9503,22119107,0,,,,2
María Eugenia Leiva Lucero,Maríalucero990@tourket.com,8Q95ItWAgbE,maeulelu268,,27295565,27927,,,,4
Sra. Dorotea Cabrera Rodarte,sra.5833903@marmol.com,q0m7s7IVFdjm,srdocaro168,+56 2 6556 7981,14207251,,,,,3
Sr. Gabriela Samaniego Armenta,Sr.armenta518@tourket.com,lMgnQoK54QtuD,sr.7334257,+56 2 1464 7662,21913760,,,,,5
María Rodrígez Robles,maría6872169@marmol.com,cJbqFH1lzDZbcIBD,maría3144736,+56 2 8446 4131,19537425,0,,,,2
Juan Navarro Olivárez,juan8830456@viajes.cl,3hB084hC,juan9747337,+56 2 9594 3032,27371990,,Nocturno,,Full time,3
Santiago Abeyta Estévez,santiago253387@edubus.cal,HnFAn6LE,santiago1627383,+56 2 3681 1733,11275729,1650,,,,5
Sta. Luis Miguel Terrazas Malave,stlumitema624@viajesanma.com,znDRzGYYx8yuuF6,sta.1847516,+56 9 4648 7709,28124156,,,,,7
Lilia Araña Linares,lilia914103@wass.com,NZ76TlCOkIHU,Lilialinares356,+56 9 0960 7078,15643553,0,,,,8
Margarita Vallejo Flores,Margaritaflores968@marmol.com,3oXgxvASsU,Margaritaflores583,+56 9 6293 4937,17964994,1152,,,,2
Eva Chacón Pedraza,evchpe183@viajesanma.com,eCP90TmkMO,Evapedraza673,+56 9 7985 2961,19244343,2781,,,,1
Patricio Acevedo Ruiz,paacru281@marmol.com,FF1fBgo8,Patricioruiz339,+56 9 2861 9713,28918030,0,,,,3
Pedro Orozco Perales,pedro7959605@tourket.com,Z58eJcccx7hvw,peorpe490,,15283042,29890,,,,4
Caridad Valdivia Ortiz,cavaor428@marmol.com,s1WxPWgADBS,Caridadortiz655,+56 9 1312 0074,19753649,15054,,,,7
Sra. Leonor Negrete Esquivel,sra.4771595@marmol.com,8ynspeNW,srlenees389,+56 9 4968 5040,11819379,0,,,,2
Clara Fonseca Blanco,Clarablanco549@viajesanma.com,Vy5P6I0i,Clarablanco842,+56 2 4630 9996,21970661,445,,,,8
Nicolás Baca Tórrez,nibató846@marmol.com,Jnl6PmXyZHPmFsW,Nicolástórrez487,+56 9 9375 2658,18915598,4906,,,,0
Claudia Ávalos de Jesús,claudia2190479@outluc.com,GXY5jemV1,Claudiajesús329,+56 9 2989 1041,19945274,5610,,,,6
Sra. Vicente Acuña Concepción,Sra.concepción176@outluc.com,xJLy9y95RcOo,Sra.concepción718,+56 2 7940 4359,15399660,0,,,,1
Federico Trujillo Roque,fetrro362@tourket.com,rA1qggiPJ17u,fetrro461,+56 9 9871 4094,12813896,7756,,,,K
Sr. Julio César Carrasquillo Gallardo,sr.8161428@viajesanma.com,Fvm5LtRR75Y,sr.2633556,+56 2 3445 4258,12777341,3088,,,,6
Rosalia Santacruz Chavarría,Rosaliachavarría168@edubus.cal,DJVpB155,rosach472,,12642657,1400,,,,7
Inés Alicea Vera,inés7084745@tourket.com,EDF1uWnpp4qJe,inés5556255,+56 9 9325 4537,27102585,8712,,,,8
Gabriel Corrales Casárez,gacoca437@viajesanma.com,QLsbLjzX6,gacoca512,+56 9 9020 3706,25660512,0,,,,0
Débora Olivera Villagómez,déolvi874@outluc.com,sLOyB8yK9JqhPPB,débora8585229,+56 2 4733 8774,14218728,0,,,,0
Roberto Cordero Sánchez,Robertosánchez319@marmol.com,IddhW1EGV,Robertosánchez539,,18758236,267,,,,9
Daniel Leiva Collazo,daniel1491180@viajesanma.com,7oFFnoxQ,daniel7178389,+56 2 6836 1784,26173613,18908,,,,6
José María Archuleta Ocasio,josé3191110@viajesanma.com,vVIMzsTcBlHp14,josé7178849,+56 2 2514 2681,18743122,8510,,,,0
Francisco Quiroz Espinoza,frques693@marmol.com,f69jF4fMbY,francisco1652584,+56 9 1007 1869,23294474,18581,,,,9
Sra. José Olivárez Zavala,Sra.zavala806@edubus.cal,nb5AHp7b,Sra.zavala869,+56 9 1923 0767,11333317,12063,,,,0
Martín Rosas Razo,Martínrazo938@tourket.com,KP3S0SmX2Jk,marora578,,25830908,2865,,,,1
Santiago Salazar Beltrán,Santiagobeltrán904@wass.com,KgE0Ww0Bq,Santiagobeltrán103,+56 9 8577 4018,11032862,32803,,,,1
Sta. Dolores Casas Becerra,sta.1348576@outluc.com,ZzihXh38,sta.8166439,+56 9 1151 1913,20508090,10776,,,,2
Sta. Arturo Canales Marroquín,starcama253@wass.com,dvXU8Nqbrs0DeOR,sta.6312202,+56 9 5894 5624,16829534,11098,,,,0
Sr. Fernando Negrón Burgos,sr.9387177@viajes.cl,4HMHU4mEG,Sr.burgos144,+56 9 1944 2824,24619719,,,Fonasa,Full time,9
Sara Aguilera Serrano,saagse120@tourket.com,VN78j41dLJ,saagse879,+56 9 6849 1297,13069617,7963,,,,1
Lola Cardenas Acevedo,locaac619@tourket.com,yNXYuWY15hS,lola8376393,+56 2 4661 1739,24406211,2990,,,,3
Lilia Collado Rosas,licoro858@edubus.cal,H0t0foxl,lilia1577861,+56 2 8094 1132,12310516,0,,,,8
Virginia Delarosa Caballero,virginia2661573@tourket.com,IYKVnhCPcOn586t,virginia4178533,+56 9 2160 5017,26761269,8905,,,,2
Ignacio Garrido Barrera,Ignaciobarrera916@wass.com,X1sXfjjsAmqReGaJ,iggaba322,+56 2 6319 1054,26336754,0,,,,5
Diana Rascón Farías,Dianafarías798@viajes.cl,95PqjZgSYjoVc0r0,Dianafarías768,+56 2 8008 0799,27803491,,Nocturno,,Part time,7
Sr. Rosalia Monroy Yáñez,srromoyá724@viajesanma.com,5ZOC5MwOGLV4n,sr.1738765,+56 9 9329 3740,23181324,-7975,,,,1
Clemente Malave Granados,clmagr532@viajes.cl,8YB3uDYuESqN5g,clmagr638,+56 9 1727 4361,27841724,,Diurno,,Full time,7
Alberto Candelaria Tejada,alberto1905433@edubus.cal,Rq5yv3IZZk,alcate181,+56 2 0032 0663,21063777,,,,,K
Rosalia Apodaca Espinal,Rosaliaespinal416@outluc.com,m2U0Mcg7tG,roapes895,+56 2 8532 2297,20099327,16030,,,,6
Sta. Jaime Espinoza Suárez,stjaessu577@edubus.cal,u9DJE8wAr,sta.1876648,+56 2 0672 4596,12618162,1900,,,,0
Sra. Alicia Gamez Lugo,sra.8832399@viajesanma.com,1lSKKZqqsFCCQR,sra.5886121,+56 9 5653 0090,13885545,5619,,,,7
Octavio Jaime Gallegos,Octaviogallegos933@tourket.com,Dj9UkO6pj,Octaviogallegos332,+56 9 4184 9143,13271785,0,,,,0
Sra. Víctor Chávez Atencio,sra.2800815@wass.com,NAMsAr8bfL,srvíchat243,+56 9 7338 6037,14061880,1430,,,,2
José Eduardo Cavazos Aguayo,Joséaguayo991@viajes.cl,Q1t0tU6r,josé6562661,+56 9 2560 7092,25414294,,Nocturno,Fonasa,,8
Jorge Luis Rosas Osorio,joluroos644@wass.com,5JNjonwwG,Jorgeosorio609,+56 9 7561 9038,16467568,5576,,,,8
Gabriela Vega Alcaraz,Gabrielaalcaraz113@marmol.com,j6R0sYdUz0g2gZF,gabriela4378903,+56 2 8588 5365,10036640,-10313,,,,1
Armando Pichardo Bueno,Armandobueno823@edubus.cal,NniTBqGm3T9WN,Armandobueno485,+56 9 8385 6136,28593702,0,,,,7
Sta. Felipe Cervántez Tejeda,stfecete911@outluc.com,XE83WDh3,sta.5656640,,26987138,1904,,,,5
Sra. María Soledad Delgado Escobedo,Sra.escobedo507@marmol.com,vG4tkA9Um,srmasodees874,+56 9 7171 5879,27268998,0,,,,9
Pablo Barrientos Zayas,pabaza588@tourket.com,S2XAkNS2u00eazy,Pablozayas833,+56 9 5303 6476,13572029,0,,,,1
Olivia Orozco Pagan,Oliviapagan786@wass.com,5OIS62Ja7cScska,olorpa425,+56 9 9820 4283,11574555,12201,,,,7
Sr. Hernán Ponce Padilla,sr.8593595@viajesanma.com,Os9omLUNRh2T,sr.6641884,+56 9 5045 9979,24166236,7287,,,,5
Sta. Lola Fajardo Bañuelos,Sta.bañuelos977@viajes.cl,MJFl7hjh01eQW4,Sta.bañuelos701,+56 2 8279 4445,25793995,,Nocturno,,Full time,2
Amalia Alaniz Zelaya,amalia8748810@viajes.cl,aP07a1hy2rkTM,amalia4786348,+56 2 4420 9506,10085267,,,Banmédica,,5
Marisol Gómez Rojo,marisol4441568@edubus.cal,XNbB5o09Jh4IQYo,magóro698,+56 9 8312 0311,18278583,0,,,,0
Jesús Galindo Galindo,Jesúsgalindo553@viajes.cl,j7WQ1f7PKN,jesús2329280,+56 2 3045 5152,28262508,,Nocturno,,Full time,3
Mateo Cortez Enríquez,Mateoenríquez341@tourket.com,HeT8pBtrFi3py1H,macoen727,+56 9 9664 6561,14148680,-8596,,,,2
Julia Osorio Concepción,Juliaconcepción939@wass.com,hBKVUPhoKBt3,Juliaconcepción710,+56 2 5149 0315,13743803,6878,,,,8
Diana Núñez Barajas,diana2279787@edubus.cal,8eN618HeKCS9H8m,diana7011175,+56 2 9658 6729,11216515,0,,,,0
Victoria Valenzuela Badillo,victoria271239@viajes.cl,nNEwG9kBwVODMaPo,victoria3137587,+56 2 6773 1553,12243504,,Diurno,Colmena,,0
Sra. Joaquín Melgar Cavazos,srjomeca273@marmol.com,9BjSKGFhSvoBAh3,srjomeca796,+56 2 5077 6171,12064129,0,,,,8
Juan Carlos Verduzco Granado,Juangranado636@outluc.com,OkSK1QHmmpEkD,juan6588656,+56 2 8799 9527,22820082,0,,,,4
Sra. Alejandra Paz Griego,sra.7140916@viajes.cl,HoL8ZP0xElzDOiIT,sra.7469780,+56 2 0308 6254,19208730,,,Más vida,Full time,9
