panorama_id,nombre,edad
137901,Sta. Lorenzo Pineda Blanco,-28
137917,Manuel Alicea Pulido,-50
,Sta. Virginia Rodarte Miramontes,74
137918,Tomás Tafoya Rosales,-50
137922,María Soledad Urrutia Montes,-63
137923,,24
,Jorge Luis Vaca Villa,41
,Emilio Barrera Bustamante,99
,Olivia Corral Delgado,18
137929,Manuela Polanco Soto,-46
,María Elena Fuentes Posada,110
,Carlos Sepúlveda Paz,65
,Julia Cruz Romero,98
137931,Sra. Jorge Serrano Pelayo,-60
137932,Silvia Alvarez Sandoval,-85
,Óscar Duran Moreno,90
137933,Marilu Roldán Linares,-75
137933,,-102
137937,,99
,María Cristina Estévez Cotto,12
137938,,12
,Víctor Segura Caldera,
137938,Cristobal Vega Preciado,-93
137941,,99
,Jaime Burgos Marroquín,46
,José Emilio Venegas Partida,103
,María Soledad Segovia Zayas,101
,Sta. Benjamín Tafoya Manzanares,83
137952,Marco Antonio Loera Montenegro,-79
,Sta. Cristian Escalante Ocasio,34
137958,,45
,Sr. Jacobo Rocha Lomeli,52
,Ramona Patiño Iglesias,55
137968,Tomás Solorio Hidalgo,-32
137969,,110
,Miguel Ángel Camacho Treviño,50
137970,,33
,Virginia Caballero Garica,35
137985,,49
137990,,75
137990,César Aguilera Gallardo,-18
137993,,30
137994,,63
,Benjamín Quezada Concepción,-105
137995,Mayte Soto Granado,-90
137996,,57
,Sra. Juan Carlos Narváez Burgos,64
138010,,52
,Irene Posada Iglesias,85
,Clara Portillo Delao,90
,María Cristina Villalobos Muro,95
,Roberto Bermúdez Concepción,30
138016,,74
,,12
,Reina Muñoz Cantú,52
138021,Sra. María Ureña Heredia,-29
138038,,16
,Gonzalo Aragón Urías,10
138048,Carolina Casares Pérez,-74
138051,,
138054,,62
138054,,65
138060,,62
138060,,-52
138060,Sra. José Eduardo Vargas Meza,-26
138063,,88
138064,Benjamín Aguayo Torres,-108
138067,,96
138067,Berta Peres Palomino,-56
,Tomás Anguiano Ontiveros,45
138070,,35
138072,,44
138078,,15
,,38
138080,Jacobo Cantú Saucedo,-23
138081,,38
138081,,66
138084,Clemente Vega Longoria,-93
138084,,32
,Micaela Tamez Nazario,26
,Maricarmen Delgado Rodarte,
138085,,71
138086,,-83
138086,Gerardo Mercado Paz,-45
,Sta. Gerardo Luna Acuña,110
,Sr. Reina Anaya Pizarro,96
,Mariana Centeno Prieto,64
138090,Sta. Luz Regalado Galarza,-61
138090,,75
138091,,70
138091,,39
,Alfredo Ávila Loya,82
138092,Claudia Gaona Montez,-18
138092,,49
,Santiago Hernandes Reyes,10
,Jerónimo Saavedra Prado,51
,Lola Rosales Laureano,44
138096,Sta. Santiago Aragón Uribe,-88
,Alejandro Cuellar Ulloa,65
138097,,69
,Emilia Quintana Abeyta,76
138098,,72
,María del Carmen Narváez Rodríguez,47
138099,Sra. Jacobo Granados Barragán,-81
,Sta. Mateo Alonso Agosto,40
,Miguel Ángel Polanco Ocampo,45
138100,Eloisa Lara Rosado,-20
138104,Marco Antonio Terán Villegas,-100
138104,,79
138108,,46
,Cristian Quesada Tejada,63
138110,Cristina Arriaga Olivares,-82
,Miguel Ángel Riojas Villagómez,38
138112,Juan Carlos Toro Vera,-73
138112,,42
138116,Felipe Muñoz Escobar,-14
,Ester Flores Ruiz,8
,Sr. Gabriela Covarrubias Cervántez,99
138136,Sra. Timoteo Olivera Cadena,-87
,Juana Perales Quintana,3
138137,Sta. Marco Antonio Espinosa Preciado,-69
,Diana Otero Urías,16
,Juana Guevara Gaitán,36
138142,Manuela Alva Lara,-26
138146,Virginia Cepeda Maya,-35
138146,,
138150,Adriana Alvarado Cardona,-33
,Sta. Andrea Apodaca Llamas,90
138158,María José Gracia Gurule,-86
,Norma Gálvez Leiva,78
,Miguel Laboy Venegas,37
,Sta. Virginia García Saavedra,30
,Sr. José Emilio Robledo Ortega,22
,Lucas Acuña Ríos,26
,Marcos Hidalgo Angulo,109
,María José Verduzco Adame,97
138164,,42
,,89
,Marilu Alvarez Correa,
138166,Silvia Villa Tórrez,-61
138166,,68
138171,Sra. María del Carmen Agosto Arenas,-97
138179,,45
138181,Ester Lovato Guevara,-9
138186,Sra. Gabriela Blanco Carrasco,-99
138200,,26
138206,,32
,Barbara Valdés Padrón,78
138206,Armando Reséndez Atencio,-77
138207,Sra. José Eduardo Villa Banda,-67
138207,Andrea Alcala Miramontes,-42
138211,Sonia Barrientos Samaniego,-41
138212,Ana Rodríquez Saucedo,-60
,Ignacio Estrada Adame,67
,Sra. Alfonso Mojica Montes,59
,Beatriz Cantú de Jesús,43
,,30
,Sta. Hugo Paredes Tello,79
,Susana Vargas Mojica,90
138226,Alfonso Galindo Ferrer,-60
,Nicolás Montañez Sanabria,40
138231,,8
,Alicia Salazar Meraz,50
138231,,87
138232,,100
,Gonzalo Paredes Garza,29
138233,Sr. Ana Luisa Apodaca Dávila,-48
138236,,19
,Débora Gamboa Narváez,20
138237,,23
,Leticia Alemán Madrigal,75
138238,Mariano Menéndez Ozuna,-83
,Martín Baeza Jaimes,93
,Francisco Pedraza Aguirre,9
138240,Pedro Sarabia Rojo,-74
138241,,31
138255,Joaquín Escobar Rendón,-85
138255,Mónica Curiel Rodríguez,-57
138255,Sr. Elvira Rico Contreras,-32
138261,,8
,César Cadena Santiago,37
138263,,110
138272,Sr. Juan Palacios Menéndez,-50
138274,Diego Fuentes Loera,-54
,Rubén Salas Sauceda,93
138275,Marcos Ávalos Holguín,-79
138282,Berta Páez Maldonado,-108
,Ana María Bonilla Burgos,
,Sofia Brito Chávez,30
,Sr. Santiago Alcaraz Luevano,
138283,,97
138283,,91
,Cristina Corral Candelaria,43
,Sara Benavídez Tamayo,108
,Arturo Romo Bustamante,14
138292,Reina Sisneros Bernal,-94
138294,,55
,Arturo Sanches Vanegas,62
138298,,22
138307,,-104
138311,,71
,Natalia Apodaca Villareal,15
138311,,86
,Anita Hernández Mireles,24
,Patricia Granado Hernandes,22
138327,,106
,Yolanda Deleón Alva,55
138328,Alfonso Saiz Razo,-54
138329,Sta. Cristobal Sepúlveda Batista,-80
,Susana Campos Peralta,
,Sta. Clemente Casillas Cortés,103
,Carlota Coronado Acevedo,104
,Roberto Treviño Salazar,6
,Rafael Bustamante Arredondo,110
138342,Juana Botello Iglesias,-87
138343,,13
138344,Miguel Ángel Llamas Ornelas,-70
,Sr. Rosa Alemán Contreras,
138359,,48
,Verónica Cintrón Montaño,99
138366,,5
138369,,24
138373,,104
,Miguel Delarosa Jimínez,45
138382,,47
,César Batista Guillen,-55
,Verónica Sáenz Rincón,62
,Mariano Maldonado Ayala,42
138389,,
138391,Sra. Eloisa Merino Sosa,-79
138393,,50
138393,,102
,Sr. Catalina Viera Cano,13
,,57
,Ernesto Villalobos Peña,
,Susana Olmos Archuleta,77
138404,,82
138404,,51
138405,,19
138406,Diana Delgado Merino,-105
138406,,58
138414,,81
138414,,75
138414,,106
138415,,
138420,,52
138420,,61
138425,Julio Mota Calvillo,-9
138427,Teresa Carmona Ruiz,-50
138428,,24
138429,,32
138430,,57
138435,,34
138435,,32
,Antonio Ortiz Longoria,34
138445,Miguel Ángel Vargas Sauceda,-75
,Octavio Bétancourt Baca,6
138456,Sra. María Delrío Huerta,-16
138464,,101
138469,,55
138483,,66
138487,Salvador Quiñones Saiz,-56
138487,Gustavo Cortés Beltrán,-41
138494,Sr. Emilia Valles Santacruz,-90
138494,Dorotea Maya Arreola,-83
,Rosa Caraballo Ureña,5
138499,,50
138499,,65
138500,Tomás Garza Lozano,-7
,,93
138501,,104
138501,,81
138502,,28
,Mayte Mojica Carrillo,62
138503,,80
138507,,102
,Mateo Piña Naranjo,22
138512,,68
138516,,48
138516,,55
138517,,88
138521,Alberto Navarro Marroquín,-16
138521,Sta. Ana Sanches Olivares,-53
138532,Raúl Ledesma Velázquez,-41
138533,Patricio Pacheco Jurado,-17
,César Viera Ulloa,29
138533,,4
,Sta. Lola Aragón Crespo,73
,Norma Márquez Leyva,28
138545,Clemente Armas Barajas,-7
138549,,27
138549,Esperanza Nava Perea,-65
,Jacobo Espinosa Abeyta,100
138549,,
138550,Josefina Palacios Gaitán,-31
138550,,17
,Timoteo Ríos Ulibarri,73
138550,María Teresa Iglesias Valdés,-98
138556,,70
,Marcela Armenta Soliz,8
138557,Fernando Gallegos Ruelas,-89
138558,,67
,Norma González Prieto,82
138559,Natalia Baca Roldán,-7
138559,,-6
138561,Homero Naranjo Terán,-27
138561,,102
138564,María Elena Medina Patiño,-74
138565,,29
138565,Olivia Ruelas Valle,-110
,Rodrigo Vázquez Montalvo,60
,Gonzalo Cavazos Ledesma,92
,Daniel Vázquez Vigil,95
,José María Loera Terán,78
138571,,67
138574,,18
138574,,60
,Raúl Caballero Barela,93
138575,,5
138575,,100
138577,,84
138577,,102
,Guillermo Galarza Figueroa,-62
138580,Ernesto Casas Cedillo,-71
,Gilberto Limón Jaime,24
138584,,28
,Silvia Girón Ayala,98
138587,,96
138588,,102
138589,,9
138594,Graciela Collado Terán,-47
138595,Guillermo Rolón Botello,-53
138596,,86
138600,Sra. Jaime Salcedo Gálvez,-18
,Sra. David Bétancourt Delapaz,
138604,Sancho Mascareñas Cortés,-69
138608,Carlota Beltrán Rincón,-75
138608,Sra. Anita Negrón Salgado,-97
138609,,49
138610,Sr. María Elena Navarro Velázquez,-35
,Dolores Franco Medrano,12
138615,,42
,Eva Colunga Elizondo,37
138619,,91
138619,Julio Orozco Collazo,-13
,Hugo Alba Pacheco,24
,Diana Alvarado Armas,104
138627,,28
138639,,104
,Adán Segura Lucero,14
138640,,28
,Patricia Godínez Casares,97
138643,,20
138644,,50
,Andrés Ocampo Guardado,
,Catalina Montemayor Cabán,31
138653,,52
138653,,74
138661,,102
138661,,33
,Benjamín Olivera Figueroa,-64
,Sr. José Luis Suárez Téllez,30
,Marcela Cabrera Duran,82
138668,,76
,Juana Mora Domínguez,11
138668,,85
138669,,22
,Alicia Batista Ordóñez,101
138875,Clemente Valentín Terán,-20
138677,,45
138678,Esteban Montañez Zepeda,-81
138685,Gabriela Castellanos Rodríguez,-53
,,98
138688,,19
138696,,-104
138705,María Elena Riojas Mena,-67
138705,,58
,Alicia Treviño Zayas,26
,Julia Montaño Castillo,55
138707,,
,Sra. Ramona Villa Díaz,12
138708,,61
138712,Sra. Raquel Orta Zapata,-56
,María Soledad Tapia Baeza,68
138712,,7
138713,Miguel Ruelas Bañuelos,-65
138713,,94
138713,,23
138713,,42
138714,,4
138719,Gonzalo Gonzales Franco,-37
138725,Caridad Vaca Ortiz,-6
138725,Marcos Canales Abreu,-12
,Jorge Cortez Gómez,42
138726,,39
138727,Leonor Alanis Torres,-53
,Rodrigo Sepúlveda Gracia,54
,Roberto Viera Chavarría,100
138737,,42
,José Eduardo Domínguez Orta,-42
,Sta. Agustín Zaragoza Bustos,33
,Carla Armijo Paredes,71
,Sr. Lorena Narváez Carranza,66
138754,Hugo Herrera Rivera,-7
,Verónica Aranda Cardenas,89
,Sr. Sonia Rosado Ruiz,69
,Federico Regalado Arteaga,21
138762,,62
138764,,31
,Javier Pedroza Tello,72
138766,,110
,Victoria Aguilera Quiñónez,19
138777,Norma Puente Chacón,-30
,Emilia Granado Sedillo,110
138786,,-28
138788,Sta. Luis Soto Benítez,-40
138791,,95
138792,,60
138793,Inés Fernández Roque,-110
138794,,37
138799,Arturo Botello Alarcón,-102
138800,,9
,,66
,Carolina Solorio Alaniz,47
138806,,45
138807,,
,Concepción Gonzales Carrillo,51
,María Luisa Garza Jáquez,87
138814,,96
138815,,61
,Lourdes Lira Chávez,68
138821,Miguel Gómez Mojica,-58
138874,,61
138874,Germán Vigil Granados,-31
138874,Inés Salcido Meza,-94
,Joaquín Padilla Romero,57
,Sra. Daniela Laboy Flores,76
,Eduardo Rocha Rodríguez,41
138830,,25
138831,,83
138834,Nicolás Montalvo Tejada,-77
,Sra. Amalia Fierro Porras,47
,Luis Gastélum Carranza,30
138862,,33
138867,Rosalia Cabrera Heredia,-61
,Agustín Cantú Valle,
138867,,
138868,,29
138876,,45
,Gabriel Nájera Merino,27
,Ester Mondragón Echevarría,84
138877,,36
,Gilberto Caldera Jaramillo,15
138880,Blanca Cortez Nájera,-12
138880,,11
138881,,99
,Victoria Olivas Moya,6
138882,,8
138882,,97
,Rafael Pagan Meraz,35
138883,,-58
138884,,42
138884,Sra. Marco Antonio Velázquez Márquez,-23
138898,,18
138898,,107
,,100
,Juana Barreto Collazo,-83
,Jacobo Águilar Muñiz,102
,Clara Carrero Posada,85
138913,,74
,Mariano Fernández Lozada,64
,Leonor Estévez Ceballos,81
,Sr. Sara Villanueva Alvarado,55
,Esperanza Godoy Mesa,103
,Sr. Javier Cantú Zapata,43
138929,Sr. Francisca Cerda Huerta,-6
138929,Juan Soliz Quiroz,-110
,Leonor Ureña Meléndez,66
,Marco Antonio Vera Guevara,23
,Alejandro Aparicio Galarza,13
138942,María Teresa Matos Griego,-57
138943,,83
138947,Germán Dávila Godínez,-11
,,64
138949,,3
138957,,25
138958,Amalia Terrazas Espinal,-56
,Manuela Arguello Montoya,7
138961,David Atencio Briseño,-57
,Gilberto Chavarría Tafoya,76
138965,,100
138969,Jaime Polanco Alfaro,-70
138970,,10
138973,Jerónimo Badillo Gaitán,-71
,Berta Jasso Barrera,7
139000,Lucia Girón Elizondo,-69
139000,David Gaytán Alcaraz,-31
139000,Manuel Rodarte Armijo,-71
,Sergio Trujillo Maldonado,61
,Natalia Borrego Carrera,-13
,Mateo Agosto Romero,28
139012,,88
,Juan Carlos Velásquez Barela,46
139015,,42
,Benjamín Arteaga Nevárez,53
,Sta. Mercedes Mota Rincón,20
139021,,45
139021,Teodoro Urbina Cano,-38
139022,,-36
,Joaquín Naranjo Perea,71
139023,Sergio Urrutia Lovato,-10
139024,,
139029,,93
,Timoteo Grijalva Saldaña,97
139030,,6
139032,,
,Julio Arellano Espinoza,95
,Lucas Trejo Melgar,96
139041,,91
139042,,23
139042,Sr. Norma Vera Oquendo,-108
,Sta. José María Osorio Ramos,28
,Natalia Huerta Delgado,-62
139046,,109
,Octavio Aponte Miramontes,7
,Felipe Jimínez Quiroz,7
,Dolores Burgos Paz,80
139049,Margarita Herrera Pabón,-38
,Victoria Valencia Gaitán,41
,María Eugenia Guevara Marrero,61
,Teresa Cotto Frías,9
,Sr. Octavio Pedraza Porras,19
139056,Sr. Lucia Rascón Aguayo,-103
139057,,106
139058,David Olivárez Mondragón,-15
139058,Alberto Alicea Garay,-78
,Alejandra Santacruz Orozco,39
139058,,101
139063,Sra. Julia Regalado Delapaz,-67
139064,Elisa Arredondo Cotto,-58
139065,Ernesto Estrada Valdés,-28
139079,Conchita Orta Dueñas,-60
,,17
,Julia Borrego Quintanilla,87
,Sr. Florencia Villagómez Aguirre,91
139085,Agustín Riojas Lucero,-61
139092,,76
139096,,18
,Inés Verdugo Alva,7
139106,,103
139120,Ernesto Mayorga Portillo,-8
139124,Guillermo Roybal Mireles,-83
139124,Raúl Sanabria Ponce,-30
139150,Ester Alfaro Marrero,-98
,Manuel Peres Blanco,55
139131,,83
139134,,8
139134,César Prado Soria,-102
139134,,15
,Luis Tapia Nieto,20
139138,,86
,Isabela Quezada Luna,60
139138,,20
139144,Rodrigo Archuleta Ortiz,-30
,Sta. Carlos Rubio Sanches,67
139145,María Marrero Ocasio,-87
139151,Patricia Arce Polanco,-64
139151,,88
,Sra. Gregorio Bonilla Villegas,95
139158,,17
139159,,
,Reina Zaragoza Pedroza,
139159,Ana María Quintanilla Mota,-34
139160,,33
,,9
139163,,24
139172,,34
139173,,89
,Juan Chávez Cabán,84
,Mario Ontiveros Granados,45
139182,,
139185,,31
139185,Bernardo Castro Arce,-27
139186,,84
139186,,4
139187,,25
,Sta. Pablo Cintrón Gutiérrez,92
,Gilberto Olivares Alonso,83
139188,Francisca Gurule Porras,-29
,Sra. José Valdés Serrato,15
139189,,70
139200,,35
139201,,88
139207,,100
139207,,33
139212,,109
139213,Adriana Lemus Montañez,-70
139214,Juan Jaimes Alemán,-26
,Sr. Manuela Gaytán Quiñónez,22
139229,,51
,Sra. Benjamín Arguello Santiago,66
139230,Julio César Cano Venegas,-97
139230,,37
,Sr. Alejandro Laureano Montes,52
,David Irizarry Viera,96
139235,Patricia Gil Villarreal,-13
,José Eduardo Banda Moya,14
139241,Alfredo Mascareñas Godínez,-52
,Sr. Francisco Menchaca Huerta,22
,,19
139244,,43
,Rubén Duarte Noriega,
,Diana Pérez Cordero,97
,Maricarmen Casas Meraz,72
139259,Gerardo Garay Mercado,-19
139262,,58
139265,Sta. Julio Vallejo Aponte,-40
139265,,105
139266,,83
139267,,110
,Dorotea Caldera Baca,44
139267,,75
139268,,53
139268,,59
139268,,63
,Armando Perales Rivera,
139269,,70
139272,Daniela Navarrete Caraballo,-50
139273,,47
,Sr. Silvia Balderas Pizarro,16
139281,,75
139286,Marcela Elizondo Villalpando,-50
139287,,62
139291,,76
139292,,57
139298,,72
139300,Sr. Agustín Grijalva Rocha,-15
,Adán Adame Elizondo,84
139309,Ana Vásquez Perales,-70
139313,José Eduardo Carreón Ochoa,-36
139315,Sr. Gustavo Baca Naranjo,-47
139316,,-21
139320,,66
,Roberto Gaitán Sáenz,96
139322,Elena Menchaca Villalpando,-100
,Carolina Toledo Rosas,50
139323,,5
139332,Joaquín Duran Valles,-28
,Hernán Valdés Mares,43
,Nicolás Leal Corrales,25
139358,,109
,Clara Cadena Campos,106
139360,,24
139361,Sta. Graciela Jurado Puga,-78
139365,,72
139366,,33
139366,Susana Beltrán Martínez,-102
,María Elena Ozuna Armas,20
139368,,88
139375,,86
139375,Reina Téllez Alvarez,-49
139376,,68
,José Emilio Lomeli Rolón,17
,Pilar Villa Roque,102
,Esteban Matos Casas,18
,Sra. Clara Mondragón Gurule,58
,Mónica Valdivia Venegas,
139382,,72
,Manuela Roybal Ramón,31
139391,,33
,Sr. Clemente Tamayo Noriega,95
139392,,102
139392,Ernesto Cordero Malave,-71
,Alfonso Patiño Irizarry,54
139393,,52
139394,,32
,Gustavo Madrigal Peres,36
139395,,37
139395,,65
139430,,70
,Inés Jáquez Merino,66
139434,Virginia Pedraza Quintero,-89
139434,,52
139436,,56
139438,,63
139438,,34
139438,,
139442,,9
,Sta. Pedro Alfaro Pelayo,66
139443,,71
139443,,68
139444,,27
139444,Ramiro Montero Miramontes,-79
139445,,36
,Sr. Blanca Leal Gutiérrez,109
139446,,80
139461,Luis Rojo Valdés,-12
139476,,100
139476,José Eduardo Espinal Jaramillo,-19
139478,Jerónimo Alva Sandoval,-99
139478,,72
139479,,86
,Alberto Barajas Perea,75
139479,,110
139479,,21
,Cristian Rodarte Prieto,27
139483,,88
,Rafael Carbajal Escamilla,21
,Rosa Muro Magaña,93
,Isabela Salcido Montero,
139501,,86
,Luisa Castellanos Sierra,76
,José Jaimes Ortiz,106
139508,,48
,Laura Alejandro Barrientos,48
139508,,10
139510,,74
,Rubén Sanabria Meza,21
139514,,22
139522,,62
,,-54
139524,,11
,Natalia Camacho Valentín,106
,Luz Galindo García,43
139548,Miguel Cepeda Pacheco,-94
139548,Gilberto Estrada Zarate,-46
139549,,105
,Enrique Medrano Corona,51
139551,,44
139552,,-9
139556,,99
,Ana Luisa Carmona Medrano,
139556,,47
,Sr. Carlos Godoy Rosario,46
139557,,106
,Juana Montenegro Quesada,73
139558,Timoteo Rodrígez Aponte,-103
139558,Carlos Vega Solorzano,-102
139559,Sta. Ramón Valle Espinal,-19
139560,Salvador Gamez Solorzano,-85
139560,Berta Corral Lira,-83
139560,,108
,Claudio Amador Verdugo,97
,Luis Nevárez Cano,49
139565,,108
139566,Sancho Pedraza Palacios,-98
,Barbara Montalvo Vergara,49
,Sra. Jaime Leyva Pelayo,34
139573,,37
139574,Sta. Diego Granados Pineda,-84
,Alicia Vargas Cavazos,22
139590,Juana Niño Camarillo,-20
139590,Laura Corona Carrasquillo,-80
139591,Benito Jaramillo Burgos,-67
139592,Pablo Vázquez Porras,-49
,Sta. Inés Rico Montez,57
139592,María Elena Villalobos Figueroa,-8
139594,,
,Adriana Meraz Casillas,46
139603,,-92
139603,,
139603,,35
,Sr. Cristina Montalvo Berríos,74
139615,,77
139622,Leonor Cabrera Contreras,-44
139623,María Soledad Domínquez Altamirano,-49
,Emilio Villalobos Rojo,55
,Esteban Robledo Alvarez,-19
139625,,-86
,Daniela Hernández Palomino,56
,Sr. Alejandra Carrasco Montalvo,14
,Ramón Vela Tejada,97
,Alberto Salas Pedroza,52
139640,María Soledad Pizarro Jimínez,-107
139644,Ernesto Pedraza Alonzo,-66
139645,,107
139647,,66
139648,,24
,Sra. Berta Porras Pelayo,
139648,Jorge Luis Juárez Pichardo,-58
139653,Mariana Pacheco Urías,-59
139658,,62
139664,Daniel Lemus Quintanilla,-90
,Raquel Vanegas Vázquez,84
139671,,72
,Sra. Andrés Olivares Altamirano,107
139671,,50
,Sr. Margarita Casillas Luna,67
139677,Felipe Cervantes Ferrer,-79
139677,,50
,Sr. Felipe Santana Alaniz,35
,Javier Zambrano Angulo,83
139683,Catalina Montalvo Rodríquez,-79
139684,,10
139688,,-21
139694,Ramón Sanabria Jáquez,-101
139695,,4
,Antonia Mora Mayorga,10
139696,,43
139696,,100
139696,,21
139697,,
139697,Felipe Rosas Paredes,-98
,,57
139989,Sra. Alejandra Mejía Saucedo,-27
,Sr. José María Roque Aparicio,4
139716,,
139719,,
,Patricio Trujillo Luna,75
139724,Carla Perea Valenzuela,-38
,Alfonso Vera Ontiveros,29
,Sta. Lucas Roldán Haro,89
139728,Nicolás Palomo Páez,-25
,Eva Zavala Arias,-56
139729,Catalina Menchaca Razo,-77
,Sta. Cristina Treviño Dueñas,44
139740,Laura Morales Amador,-72
139746,Carolina Enríquez Rodarte,-54
139747,,76
,Alfredo Moya Tamez,31
139759,,43
,Cecilia Barrientos Frías,-63
139759,,81
,María Soledad Aponte Cavazos,34
,Sancho Ceballos Carrillo,44
,Mercedes Aragón Niño,71
139771,Alejandra Esquibel Toledo,-52
139771,Gregorio Rangel Quintero,-20
139772,Julio Borrego Corona,-85
,Sr. Juan Carlos Montalvo Águilar,19
,David Granados Aponte,95
139792,,46
139793,Carmen Grijalva Páez,-71
139793,,18
,Santiago Lozada Armendáriz,22
,Marilu Fuentes Heredia,14
,Agustín Sepúlveda Rosado,104
,Sta. Juan Carlos Cornejo Pérez,67
,Sta. Lilia Partida Medrano,51
,María Soledad Saiz Martínez,105
139810,Ernesto Solorio Jáquez,-87
,Rosalia Rivero Quesada,48
,Cristian Muñoz Rosales,78
139811,,95
,Lourdes Adame Vázquez,62
139812,Sta. Cristina Terán Ruiz,-31
,Ana Luisa Agosto Pedroza,
139820,,32
139820,Sta. María Teresa Cuellar Bermúdez,-93
,Gabriela Miranda Alvarado,-105
139842,,-51
,Teodoro Casárez Rubio,79
,Sr. Micaela Treviño Zarate,23
139844,,69
,Rosalia Ochoa Ybarra,95
139845,,70
139845,,65
,Mayte Bañuelos Alfaro,101
139846,Sta. Mariano Rentería Saldaña,-50
139849,Alfredo Santacruz Gracia,-34
139850,,90
139850,,19
139852,Cecilia Sáenz Parra,-29
139852,Antonia Fajardo Bañuelos,-68
,Eloisa Mora Lerma,54
,Luis Riojas Reséndez,5
139854,Gerardo Raya Aranda,-65
,Ricardo Reynoso Rodríquez,106
139874,,55
,Sta. Luisa Galarza Ornelas,84
139875,Guillermo Bétancourt Negrete,-46
,Manuel Colón Miranda,98
139876,,-20
139876,Ester Bermúdez Alcaraz,-70
,Juan Carlos Zayas Zambrano,106
139878,Sr. Cecilia Benavides Guillen,-82
139883,,36
139885,,54
,Teresa Delao Padrón,-46
,Ángela Batista Serrato,50
,Diana Ojeda Saiz,97
,Lola Rodríguez Badillo,75
139896,,107
139896,Antonio Moreno Tello,-47
,Homero Valle Jimínez,65
,Rebeca Domínguez Rendón,38
,Emilio Elizondo Villagómez,91
139903,Sr. Yolanda Limón Ibarra,-77
139904,,24
,Roberto Zamora Tórrez,95
,Julia Olivas Barrios,29
,Sr. María Cristina Pacheco Hurtado,29
