nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Marcos León Escobedo,marcos4781389@outluc.com,Q9Ng422Mw,Marcosescobedo931,+56 2 8568 8283,6572182,,,,,1
Sta. Adriana Armijo Mondragón,Sta.mondragón980@viajes.cl,4TrBN6H2ku1Fci,stadarmo834,+56 9 6894 9840,1976834,,,Fonasa,Part time,1
,senaal665@marmol.com,mB2MfUITc,Sergioalmonte220,+56 9 5927 6069,8387074,2112,,,,5
Juana Tijerina Deleón,jutide976@edubus.cal,6QHuNqUvZj,Juanadeleón398,+56 2 0743 7012,9908947,3395,,,,4
Juan Carlos Alanis Ornelas,Juanornelas107@viajes.cl,yCUjK3u0ixS,Juanornelas708,+56 2 7412 3554,,,Diurno,Banmédica,Full time,
Armando Navarro Valdés,arnava327@edubus.cal,94cyaDcord,,+56 9 4713 6514,13327790,0,,,,0
Yolanda Torres Bravo,yotobr963@marmol.com,5ryhJCFwUty,yolanda2300121,+56 9 1826 8355,3136202,0,,,,4
Josefina Toledo Viera,jotovi942@viajesanma.com,SH9fdT01p,jotovi389,+56 9 9095 2577,3789294,8661,,,,7
Sr. Luis Miguel Báez Piña,srlumibápi218@edubus.cal,vbK433GpES3FtV,Sr.piña675,+56 9 3514 1504,2222062,0,,,,4
Roberto Gurule Carbajal,,Cv70zOvFhjz45,Robertocarbajal418,+56 2 7828 4719,5920628,19793,,,,1
Claudio Rojo Muro,claudio5915903@viajes.cl,GM5ft0Xe,Claudiomuro925,+56 9 5797 0008,2422609,,Diurno,Colmena,Part time,3
,Miguelgaribay600@edubus.cal,4NLrQMAX7pqXDqov,miguel5675956,+56 2 3185 5740,7285457,0,,,,8
Timoteo Palacios Ferrer,Timoteoferrer745@tourket.com,wzzOPVII3g58SJnD,,+56 9 5410 6105,18471684,5237,,,,4
Mario Aranda Casárez,Mariocasárez896@wass.com,M3TZNvB4BC,Mariocasárez348,+56 2 2950 1589,2875003,12884,,,,K
Mariano Mena Elizondo,mariano9083320@marmol.com,Jv88yS5hSKMdeh,,+56 9 0858 0404,19358359,3757,,,,8
Mateo Iglesias Ledesma,maigle370@wass.com,VS4VoE9ZVooA0,maigle305,+56 9 3715 3457,7968528,19611,,,,3
María Cristina Lugo Alvarez,Maríaalvarez138@wass.com,XRb2nKv3F,,+56 9 8875 4707,28389678,15047,,,,1
Javier Martínez Loera,jamalo750@viajesanma.com,U7afaK8h6M9YM,Javierloera690,+56 9 7695 5906,7350108,508,,,,3
Víctor Valverde García,víctor2467652@viajes.cl,,,+56 9 6580 3797,1349858,,Nocturno,Más vida,Full time,K
Sta. Cecilia Pedroza Negrón,Sta.negrón956@viajes.cl,X3fVrJZ74cTS,sta.9181544,+56 9 3513 8575,1624482,,Nocturno,,Part time,1
Débora Balderas Solano,Déborasolano286@marmol.com,HmUqgELcS7VDN,débora9335165,+56 2 9881 5274,2800376,-4538,,,,5
María José Mojica Escamilla,Maríaescamilla361@wass.com,L1Iq1sqk,majomoes571,+56 2 4114 8949,3710814,1404,,,,6
Sr. Caridad Raya Orozco,srcaraor297@viajesanma.com,iPsh7CXZqQIT7W,srcaraor834,+56 9 9094 4263,3330008,2596,,,,5
Concepción Olivas Palomino,concepción5641758@viajesanma.com,P3giP576zVIv7,coolpa614,+56 2 5404 8441,-27042611,0,,,,5
Germán Ojeda Arce,germán9564186@viajes.cl,w0QDXIGS,germán7729663,+56 2 1427 6123,6211474,,Diurno,Colmena,Part time,6
Esperanza Cardona Nazario,escana908@marmol.com,,esperanza2856837,+56 2 6794 4715,9855177,0,,,,8
María Teresa Ceja Porras,maría8660779@viajes.cl,23sNKF2RqzUYa,maría3081632,+56 9 0293 4269,,,Nocturno,Consalud,Full time,
Salvador Oquendo Ornelas,Salvadorornelas952@outluc.com,qEOFU3fO,salvador3742446,+56 9 7974 4916,-11173439,7216,,,,9
Carlota Hernández Abrego,caheab337@viajes.cl,Bc5DOTls,carlota9905802,+56 9 8783 8298,,,Diurno,Colmena,Full time,
Sra. Marcela Orozco García,srmaorga483@viajes.cl,2S6QeycdcpH,Sra.garcía991,+56 9 6643 6603,514394,,Diurno,Colmena,Part time,2
Ernesto Villagómez Venegas,ernesto3617358@wass.com,5tX6EeR2FeU,,+56 9 6026 4088,-22839435,0,,,,1
Laura Valadez Arellano,lavaar117@outluc.com,Yx1R4Jbqt5K0L,lavaar831,+56 9 3447 5563,515664,22773,,,,5
,sr.3033151@edubus.cal,Lfc1OtesE,,+56 2 8489 9861,18428772,3665,,,,2
Gregorio Escobar Meza,gregorio9164122@outluc.com,z4hQcOvQ3j5g,gresme829,+56 9 7217 7718,8492679,4509,,,,5
Alfonso Rosales Holguín,Alfonsoholguín841@viajes.cl,,alroho916,+56 9 4545 0581,2213126,,,,Part time,5
Raúl Méndez Porras,,yfm68rhIOz0V,Raúlporras379,+56 2 4950 7651,,0,,,,
Sta. Jesús Delafuente Patiño,sta.2056184@viajesanma.com,Bu8CZzaJzwqqIvRL,sta.367602,+56 9 0018 9621,-8652538,21792,,,,0
Carmen Aparicio Vera,caapve761@tourket.com,dmgPvU6EY0w1kq,Carmenvera900,+56 2 2617 4398,4666648,20526,,,,8
Jorge Gracia Briones,jogrbr450@edubus.cal,lDuQvVc3TIiSY0Y1,jogrbr499,+56 9 1299 0906,732270,-11736,,,,4
Gregorio Guillen Rosado,gregorio1938243@viajes.cl,U3bXYTyyxM3Tl,Gregoriorosado742,+56 9 2706 7186,9584461,,Diurno,Consalud,Part time,8
María del Carmen Gaytán Armijo,Maríaarmijo187@marmol.com,Lr2DJAG8NjFO,Maríaarmijo108,+56 9 6513 8696,,1967,,,,
Clemente Escalante Segovia,clemente9913739@tourket.com,4LmaEIF36b0irY,clemente4011429,+56 9 1925 3819,2759684,7107,,,,3
Roberto Terán Prieto,rotepr889@tourket.com,wxj3DM9DTU,roberto6047877,+56 9 5362 2644,7187670,0,,,,5
Claudia Almanza Correa,clalco970@viajes.cl,m4Fwbxsmz3C,Claudiacorrea805,+56 9 5895 5421,,,Diurno,Colmena,Full time,
Timoteo Romo Hernández,Timoteohernández141@viajes.cl,j9DNWbfv,Timoteohernández287,+56 9 7349 8831,2088542,,Nocturno,Fonasa,Full time,4
Gloria Herrera Enríquez,gloria8057209@marmol.com,BN98KrKvhE1lx,,+56 9 0395 4678,-12809962,293,,,,K
Sr. María Carvajal Castillo,Sr.castillo351@edubus.cal,6CueU5eQlH,Sr.castillo858,+56 9 1522 4400,,-1500,,,,
Laura Matías Reyes,lamare305@viajes.cl,QWotfY7F3l,laura7176462,+56 9 2878 4722,8146041,,Diurno,,Full time,8
Guadalupe Deleón Escalante,guadalupe9436982@wass.com,s36Gz1PNHWir,Guadalupeescalante900,+56 9 5329 3008,-22173252,,,,,9
Salvador Hernández Caldera,salvador5117839@tourket.com,AHwao7FHo27lz1zY,salvador7831341,+56 2 8508 6136,1686865,11117,,,,5
Mario Polanco Chavarría,mapoch667@outluc.com,y4ziAG3Yu91mY,Mariochavarría979,+56 9 3780 5457,5683722,0,,,,1
Antonio Alonso Esparza,anales936@wass.com,ZihGEww1R54BO4,antonio308241,+56 9 3544 6544,4081950,0,,,,9
Clara Lemus Mascareñas,cllema523@viajes.cl,gMHkY64MNs5P,clara7975266,+56 2 7813 0292,2853770,,Nocturno,Banmédica,Full time,0
Ana Luisa Ruiz Ramón,anlurura621@viajes.cl,7oZpvU72v5dpf,Anaramón704,+56 9 8395 2402,4464974,,Diurno,Banmédica,Part time,8
Alberto Delafuente Domínguez,,iGb47pLfhXPs7X,Albertodomínguez680,+56 2 1320 7237,1944620,7485,,,,4
Benjamín Terrazas Ordóñez,Benjamínordóñez732@outluc.com,OLLc6EFNB7q2e,beteor647,+56 9 4044 1445,3047097,19979,,,,4
Jacobo Díaz Gamboa,jacobo5800990@viajesanma.com,W7CIvlpV59IA9,jacobo8593795,+56 2 1080 4005,7485742,2292,,,,6
Gerardo Ríos Salcido,Gerardosalcido808@edubus.cal,KtOx6buPCgUVx9,gerísa569,+56 2 4614 2192,9847869,5282,,,,8
José Garay Valentín,josé9298525@viajes.cl,VdRW4wsbe,jogava943,,,,Nocturno,Consalud,Part time,
Laura Acevedo Serrato,Lauraserrato848@outluc.com,2dMlxAcu,Lauraserrato962,+56 9 5672 7008,4041613,15427,,,,7
José Emilio Delatorre Batista,Josébatista297@viajesanma.com,n2VY4EZt9itKJHU,joemdeba904,+56 2 3146 4898,579668,20199,,,,7
Sr. Sonia Delgadillo Carrasco,Sr.carrasco674@outluc.com,Z1gI0nKDsQ,Sr.carrasco784,+56 9 4920 3169,7474820,5714,,,,1
Juan Carlos Becerra Candelaria,juan6415227@edubus.cal,BTJOupR6M,juan1941809,+56 2 0172 6218,7768867,0,,,,6
Francisca Vanegas Padrón,francisca1691995@viajes.cl,89zsLvRexg,frvapa216,+56 9 2777 2918,1308740,,Nocturno,Banmédica,Full time,7
Guillermo Aguayo Delagarza,,IEZeYV6TJn3NvN,Guillermodelagarza208,+56 2 6959 6759,15144181,6658,,,,5
Sr. Mayte Domínquez Haro,srmadoha870@outluc.com,Tq663j1g8V8MZCz3,srmadoha988,+56 9 8222 1408,2313977,0,,,,4
Nicolás Terrazas Armas,nitear500@tourket.com,gNheEkOeice4jY,nitear931,+56 2 9582 7396,816091,0,,,,0
José Emilio Magaña Carrillo,,6iYX2GErfPM,Josécarrillo441,+56 2 9029 4613,9764713,-17656,,,,5
Sr. Eva Villagómez Saiz,sr.534896@edubus.cal,,Sr.saiz710,+56 2 1715 3296,12093578,0,,,,K
Víctor Delafuente Paredes,víctor7887459@edubus.cal,5w4hJXUmTlLB6r,Víctorparedes254,+56 9 9221 6192,6609620,0,,,,3
Manuela Montoya Páez,mamopá312@tourket.com,HZ6GqEIurmXTdCMh,Manuelapáez998,+56 2 1148 9344,9837187,0,,,,7
Ana María Olivares Cepeda,anmaolce802@viajesanma.com,DD88qLV8rzCWf,anmaolce987,+56 9 4468 3745,9806760,,,,,4
Teodoro Guevara Ramírez,teodoro388300@viajesanma.com,q3xx1IZHod7BXk,teodoro1112405,+56 2 9020 8238,1931317,0,,,,4
Benito Samaniego Fierro,Benitofierro987@viajesanma.com,171VRpOvCQ8l3kai,Benitofierro965,+56 9 3902 1567,8728513,0,,,,8
Lola Caraballo Solorzano,,s7yEOk3ndag,locaso323,+56 2 0026 3659,26885358,0,,,,8
Marco Antonio Cisneros Delacrúz,maancide891@edubus.cal,QD0iBO49cpsukUF,,+56 2 3820 8625,19681888,0,,,,K
Sr. Mercedes Archuleta Ramos,srmearra187@tourket.com,B6LNT6fJIs7Sa,Sr.ramos697,+56 2 3954 0656,5273345,0,,,,6
Sr. Sara Haro Baca,Sr.baca174@outluc.com,YrMRvM3yEvq,sr.6086856,+56 9 4823 5942,4890613,5970,,,,3
Sofia Cruz Carrillo,Sofiacarrillo801@marmol.com,hGbhcPQ1,,+56 2 8515 9135,20292698,0,,,,3
Salvador Ríos Armas,salvador9728444@wass.com,qSKguyp97,salvador7857414,+56 9 1085 4094,8130425,2610,,,,4
Sancho Villanueva Zúñiga,sancho7190607@viajes.cl,xiiuCm8z8zRzdR,Sanchozúñiga683,+56 9 6818 4896,,,Diurno,Fonasa,Part time,
Adela Saavedra Santacruz,adsasa816@edubus.cal,jsKjZ1Xl1YhXWuP3,adela7613807,+56 9 8629 9070,3949563,1268,,,,5
Hugo Lebrón Banda,hugo2276262@wass.com,R1NCzCO1R7X,hugo9563255,+56 9 2844 9958,4473479,16399,,,,6
Sr. Patricia Mora Flores,,6j9DyhFTU9b8,srpamofl494,+56 2 4338 4504,2765255,,Diurno,Fonasa,Part time,7
Luis Miguel Delafuente Yáñez,luis4897754@outluc.com,wu578MCE9qqH,luis5786389,+56 2 9909 5192,5925439,4758,,,,1
Rafael Alcaraz Barrera,rafael8801697@marmol.com,dKiSx6sjw0E7D0a,rafael8644550,+56 2 8518 0463,4792962,-1305,,,,8
Alicia Salinas Baeza,alicia6908339@edubus.cal,lftxhVuSeQgps4,alicia3400928,+56 9 3328 0384,9290195,,,,,5
Sr. Mariana Baca Patiño,sr.7089986@viajesanma.com,,sr.4257740,+56 9 8128 8448,14706339,850,,,,3
Sancho Limón Banda,sancho8413669@marmol.com,AjzWl8jQa5,Sanchobanda727,+56 9 4709 4866,6854555,0,,,,2
Ignacio Hernandes Melgar,,X3nvBC4oq5kBaFf,ignacio3199287,,10834138,,Nocturno,Colmena,Full time,6
José Emilio Montañez Serrato,,wuU7gx9QH9f,josé1472373,+56 9 3353 4038,4090118,13710,,,,3
Maricarmen Zambrano Razo,maricarmen9839855@outluc.com,f8XbgbENVZiqmM24,maricarmen3718187,,5435196,,,,,8
Emilio Moya Lebrón,emmole216@viajesanma.com,Dpk91qxWSR,Emiliolebrón799,+56 2 3544 9066,8631302,-10409,,,,2
Sra. Antonio Villegas Reyes,Sra.reyes599@viajes.cl,JtM6g4SCH9Poztmc,sra.5906923,+56 9 6060 0562,909896,,Diurno,Fonasa,Full time,8
Alberto Palomino Casas,Albertocasas314@marmol.com,xgZ54VJfJdouX,alpaca397,+56 2 2150 1127,585919,0,,,,0
Rafael Delarosa Palomo,Rafaelpalomo583@wass.com,wMqkHxD0FuA,radepa392,+56 9 4854 7491,7781385,0,,,,3
Rebeca Fuentes Alicea,Rebecaalicea844@wass.com,fQBVqfY4K,,+56 9 0588 0326,,12795,,,,
Vicente Griego Urrutia,Vicenteurrutia979@viajes.cl,KkVyQt9SHZR,vicente8919144,+56 9 5658 9972,244950,,Nocturno,Fonasa,,1
María Eugenia Alanis Armendáriz,maría5146627@wass.com,3xRnB0aHCC2T5u,,+56 9 0603 7841,12968413,14597,,,,5
Óscar Armendáriz Serna,óscar5982119@viajes.cl,W4bLL6jXpG0I0,ósarse614,+56 9 2351 2570,8637257,,Diurno,Fonasa,Full time,6
Santiago Nájera Fernández,santiago8939101@viajesanma.com,SCa1CsaIKMka3,,+56 9 6819 6940,18897136,0,,,,9
Ramona Roldán Alfaro,raroal891@viajesanma.com,,ramona539174,+56 9 1946 4545,12358288,12384,,,,8
,Jacobogalindo489@marmol.com,015W7TFskSl99,janaga120,+56 2 6085 2937,25335777,1632,,,,0
Sr. Guillermina Arias Almanza,,pYQMm0UeH,srguaral897,+56 9 8691 4285,13385757,8667,,,,5
Sra. Clara Carrasco Grijalva,srclcagr376@outluc.com,LH8ELgxnMxas,Sra.grijalva575,+56 2 4848 4538,619990,0,,,,9
Adán Rosado Collado,Adáncollado289@viajes.cl,hhjULSOSgXou8nZ,adroco322,+56 2 6249 8364,,,Nocturno,Más vida,Part time,
Caridad Rivera Echevarría,cariec163@viajes.cl,RoxN48nl0G,Caridadechevarría979,+56 2 3775 5995,8291721,,Diurno,Más vida,Part time,7
Sra. Lucas Baca Quintanilla,srlubaqu223@wass.com,,sra.4684278,,2756189,9989,,,,6
Estela Llamas Sotelo,estela7596142@edubus.cal,Adk8X8C0,Estelasotelo219,+56 9 7535 9436,8509389,8415,,,,4
Sr. Ángela Ceballos Padrón,sr.8395228@wass.com,MdI2xlTOMG0xS,sr.5033998,+56 9 4010 6776,4763385,0,,,,0
Berta Grijalva Alemán,begral505@viajes.cl,h1uPVa7T55LqQ,begral731,+56 2 9073 7868,2608270,,Nocturno,Más vida,Part time,6
Mateo Pérez Garza,mapéga398@viajes.cl,ePnoW0UN,Mateogarza510,,-19448135,,Diurno,Consalud,Part time,7
Ariadna Casárez Urrutia,Ariadnaurrutia681@viajesanma.com,LkOmV44vmlQraU,ariadna2799533,+56 9 3830 2754,,17978,,,,
Rocio Castillo Reyes,rocare556@viajes.cl,4eNb2r4Q,rocare704,+56 9 0955 1809,2242966,,Diurno,,Part time,3
Ramona Rico Madrid,,iEqwv9h2XVEn,ramona9196298,,6212710,,Diurno,Consalud,,4
Sta. Débora Terrazas Piña,stdétepi368@edubus.cal,WiadYpYgyNYe5C,,+56 9 2314 0538,19665735,11362,,,,5
Emilio Salinas Díaz,Emiliodíaz846@marmol.com,HxbcMJ0Hp3nEPDP,Emiliodíaz127,+56 9 7977 5719,1552613,12118,,,,0
Carmen Valdivia Rendón,cavare416@viajes.cl,WNLZJI9pE9VZQc,carmen642188,+56 9 2342 7715,7735226,,Diurno,Banmédica,Full time,0
Leticia López Bétancourt,Leticiabétancourt765@outluc.com,0iLnQjQU,Leticiabétancourt168,,8619097,0,,,,4
Francisca Narváez Godoy,,5gpBEiI88C7BLnu5,francisca6292418,+56 9 2697 5549,20812986,4542,,,,4
Sr. Adán Mojica Carrion,,NKYMHBxRzt13bWe,sr.9921597,+56 9 5567 3232,23292161,2695,,,,7
Felipe Medrano Galván,felipe7511543@viajes.cl,OAp7nJ92tFd1,femega244,+56 9 3177 0598,1370917,,Nocturno,Más vida,Part time,3
,Cristobalpalomino745@viajesanma.com,yzBk6N9BkSYcBE,Cristobalpalomino605,+56 2 3377 0544,3118601,2128,,,,3
Sr. Armando Romo Alfaro,,FKA1Dwgb,sr.1847883,+56 2 1093 1759,4718238,2470,,,,7
Santiago Puente Fernández,sapufe830@viajesanma.com,tQT11EiM8xLU5,Santiagofernández688,+56 9 9973 4880,1469987,704,,,,2
Esteban Tafoya Moreno,Estebanmoreno815@outluc.com,xRqOFm7ovuU0,esteban7366989,+56 2 1113 0418,1204527,12820,,,,1
,alberto5410136@edubus.cal,83z9SGSj8hBp,Albertochávez744,+56 9 5807 7945,16142717,,,,,9
Sra. Jerónimo Correa Benavídez,Sra.benavídez613@viajes.cl,jszcn7i3SvsuyQ,sra.9930717,+56 2 0884 9370,5681111,,Nocturno,Más vida,Part time,7
Ana Marroquín Delgado,Anadelgado833@viajes.cl,L8CPB918sZ1tx,,+56 2 6908 4412,-2462714,,Nocturno,Fonasa,Part time,4
Sta. Anita Roque Arias,stanroar407@marmol.com,ZyEVtdYY4BH57jl,,+56 9 0192 7244,,0,,,,
Alfonso Sedillo Aguayo,alfonso7389165@marmol.com,mHBEo8Xcvv0,alfonso4064686,+56 9 7965 2091,6075412,0,,,,8
Sr. Daniela Alfaro Colón,sr.424480@tourket.com,h22WOZsDYdAx,Sr.colón837,+56 2 9008 1731,6279486,0,,,,0
Víctor Garibay Serrato,vígase446@wass.com,68QyuVR9hosxM,vígase311,+56 9 0440 6574,-20956304,314,,,,5
Gilberto Granado Duarte,gilberto8347756@outluc.com,4H7dIwDrTvxTdE2E,gigrdu778,+56 9 8024 5651,-2409056,14090,,,,6
Débora Narváez Gaytán,dénaga171@viajes.cl,Rb5dzRp9O,débora5266464,+56 9 0357 5655,,,Nocturno,Fonasa,Part time,
Alicia Marrero Brito,Aliciabrito558@outluc.com,,Aliciabrito899,+56 2 7122 6597,6566255,0,,,,8
,mialce409@tourket.com,n1DDrv4nX8aeZC,Miguelcerda253,+56 9 7850 5470,26352585,0,,,,K
Sta. Gabriel Olvera Meléndez,sta.2490450@wass.com,,Sta.meléndez213,+56 2 4080 7065,22551853,,,,,K
Rosa Portillo Badillo,Rosabadillo698@wass.com,US3BWDUku5,rosa3905406,+56 2 8013 1970,,15866,,,,
Lola Ayala Collado,loayco467@edubus.cal,mgNPnsQjDH2,lola487898,+56 2 7504 3959,3949477,3010,,,,9
Martín Barajas Carrion,Martíncarrion350@outluc.com,,Martíncarrion114,,29132538,0,,,,6
Sr. Mariana Villanueva Menchaca,srmavime606@viajes.cl,gIh0KGbWOT4dUD,sr.2612820,+56 2 5024 5113,1830712,,Nocturno,Más vida,Full time,K
Concepción Jaimes Ramón,,Qw9wzQaYCu9H9v0Y,Concepciónramón873,+56 9 4052 5197,4965855,,Diurno,Fonasa,Full time,9
Juan Fajardo Castellanos,juan2856902@tourket.com,EGdl6dWqU,Juancastellanos642,+56 2 9807 7432,,3734,,,,
Julio César Coronado Ybarra,jucécoyb294@outluc.com,RJFUpXXlM59d,julio8010151,+56 9 6225 8831,,4145,,,,
Sr. María Eugenia García Guajardo,Sr.guajardo991@wass.com,EmEOs6en5PkWz,,+56 2 5346 0269,26697298,22414,,,,9
Débora Arenas Coronado,déarco665@tourket.com,zMRJH8or8,débora5912663,+56 2 8134 4065,5159327,8505,,,,8
Concepción Barraza Zayas,concepción4274506@wass.com,9SwYqcbtwkXx5V,,+56 2 7734 5734,12046878,,,,,2
Sr. Teodoro Rael Calvillo,,QXF8sbrC5ZNny,srteraca496,+56 9 2814 5764,18829839,,Nocturno,,Full time,7
Sta. Graciela Peña Pantoja,Sta.pantoja213@wass.com,6e7eCBQVnuzkx6TD,Sta.pantoja890,+56 2 4508 9635,1246868,-23387,,,,7
Sr. Carla Riojas Mojica,srcarimo323@marmol.com,,sr.736612,+56 9 8269 6018,7888039,22719,,,,2
Reina Botello Nevárez,rebone891@outluc.com,ut69CSQBk3P3H,reina9549537,+56 2 3459 9499,-6732704,9477,,,,7
Sr. María Eugenia Bustos Ochoa,srmaeubuoc671@viajesanma.com,So9X2Dpu7O5DS,sr.4283996,+56 2 9650 3525,5542931,0,,,,6
Carlos Chapa Toro,Carlostoro625@marmol.com,6TBaus79,Carlostoro196,+56 9 6966 8901,-15197185,8154,,,,7
María Cristina Alcala Baca,Maríabaca789@viajes.cl,svH52aAUKqVvW5,macralba488,+56 9 4511 6351,5590254,,Diurno,Banmédica,,2
Juan Carlos Quintanilla Tamayo,jucaquta598@viajes.cl,dE6U0O33lTKrN,jucaquta184,+56 2 6739 6084,,,Diurno,Más vida,Part time,
David Rodarte Salazar,darosa704@edubus.cal,tZ5yCCvxY,Davidsalazar152,+56 2 1392 6929,2166784,5184,,,,6
Juan Perea Griego,juan2084484@tourket.com,4twuAvz5z2K,,+56 2 6174 9907,27239975,2412,,,,1
Sta. Mariana Pulido Bétancourt,stmapubé533@viajes.cl,,stmapubé313,+56 2 0930 5605,22144498,,Nocturno,Colmena,Part time,1
Sta. Yolanda Serrano Bétancourt,sta.7373654@viajes.cl,,Sta.bétancourt795,+56 9 8827 7674,4065221,,Nocturno,Más vida,Part time,3
Vicente Armijo Escobar,Vicenteescobar772@viajes.cl,2Hicfdp3btgUNPy,Vicenteescobar706,+56 2 7748 1533,5951794,,Diurno,Fonasa,Part time,5
Ana Mora Marín,ana4887884@wass.com,Wjqtu8rmi,anmoma711,+56 2 9769 7430,3591622,1208,,,,9
Alfredo Lerma Ozuna,alleoz221@edubus.cal,XkGKKGDlw48,Alfredoozuna464,+56 9 3582 1226,-478479,9021,,,,0
,anmave718@viajes.cl,ztQb872TWKYO0ndH,antonia1429995,,5723743,,Diurno,Colmena,Part time,0
Manuel Zapata Ureña,manuel1195246@tourket.com,ges99UGA1,mazaur323,+56 2 2563 5673,2573162,16632,,,,K
Sta. Julio Olmos Guajardo,,A5lSXS7b,Sta.guajardo352,+56 9 3526 3295,-11868805,,Diurno,Consalud,Part time,8
Olivia Negrete Esquivel,olnees851@outluc.com,,Oliviaesquivel675,+56 2 4172 7209,10471627,496,,,,K
Alejandro Armas Casanova,alarca970@viajesanma.com,IpAu11lKaQ3,,+56 2 6507 6830,15612099,0,,,,5
Eduardo Carrasco Mireles,edcami320@viajes.cl,bOyV3VUASo,edcami316,+56 2 1796 4516,2364125,,Nocturno,Más vida,Full time,9
Sr. Bernardo Santacruz Canales,,tO7Nna7bZvv15XG,Sr.canales291,+56 9 1955 7308,17761054,20123,,,,2
Sra. Horacio Carranza Atencio,Sra.atencio666@wass.com,n0771dpX97o3GZlp,Sra.atencio258,+56 9 3637 7384,5291890,8747,,,,1
Mónica Cepeda Salcido,,vK1m8TKi8WCw7VT2,mócesa746,+56 9 8704 2573,27038520,0,,,,6
Lucas Bernal Leiva,Lucasleiva484@viajes.cl,VVP9zBnVg1H,lucas526649,+56 2 5429 6709,4084023,,Nocturno,Colmena,Part time,0
,Sr.gómez812@viajes.cl,sSb97anPSC8ZgWIv,sr.8467982,+56 9 9981 8755,27677764,,Nocturno,Colmena,Full time,5
Reina Ceja Pizarro,Reinapizarro800@wass.com,55TrjftryZ,recepi973,+56 9 4534 9474,1263517,3942,,,,6
Samuel Cabán Arce,samuel7438504@viajes.cl,vWvnadD21Vs1pS,samuel1433534,+56 9 1217 3488,-17384279,,Nocturno,Más vida,Full time,1
Carmen Cortez Olvera,Carmenolvera415@viajes.cl,R3deII63LG4Ph,cacool934,+56 9 9574 7686,,,Diurno,Banmédica,,
José Eduardo Blanco Serrano,Joséserrano978@viajes.cl,Armv1ZXM8E,,+56 2 8306 2095,,,Diurno,Más vida,Full time,
Víctor Esparza Vallejo,víctor880107@viajes.cl,RDb1GVnfUNlcuh9t,víctor3968416,+56 2 8235 8460,9525398,,Nocturno,Fonasa,Part time,9
Amalia Polanco Aparicio,ampoap519@tourket.com,gEmhrJ4ykSV8,,+56 2 6359 6097,14996585,12047,,,,8
María Soledad Saldaña Delgado,Maríadelgado282@tourket.com,wbc3xGXyecQdg55,Maríadelgado888,+56 2 8446 3271,9250653,0,,,,3
Sr. Eduardo Sevilla Malave,Sr.malave666@viajesanma.com,8GagOpYXZqZQu0b,,+56 2 5933 2542,22986967,8840,,,,1
Sr. María Cristina Olivera Franco,sr.4162833@outluc.com,5L8oJ489,srmacrolfr829,+56 9 6293 6254,,1336,,,,
Miguel Marroquín Ulibarri,miguel3275541@viajesanma.com,sSJq5ee7BT8YF,Miguelulibarri804,+56 2 6820 7780,2062489,26213,,,,2
Raquel Colunga Lozada,racolo733@viajes.cl,go2R8gUJ,racolo669,+56 9 4875 4514,5695000,,Nocturno,Fonasa,Part time,1
Sra. Gustavo Corona Figueroa,srgucofi347@wass.com,hY0S064I,Sra.figueroa256,+56 2 3660 5669,9335889,9232,,,,9
Ana Vargas Sisneros,,A78hP4FNNXzi,Anasisneros989,+56 9 5634 0194,,5111,,,,
Sr. Clemente Medrano Matías,sr.5498874@edubus.cal,CMdaOE4a,sr.1418232,+56 2 2752 2675,2571774,5792,,,,0
Soledad Covarrubias Valadez,,a22a2RF6X9,socova698,+56 2 6021 2078,-14846482,-20129,,,,0
,Federicovalle678@tourket.com,DHOfAD1T3Me4Rg,Federicovalle885,+56 2 3241 5448,26213488,16668,,,,1
María Soledad Jaramillo Alvarado,maría1459222@viajes.cl,0dyjZ9BnHMeh,Maríaalvarado132,+56 2 8218 9468,6349509,,Nocturno,Más vida,Part time,3
Sta. Julio Acosta Menchaca,Sta.menchaca212@tourket.com,YErq5q6n,Sta.menchaca502,+56 2 4919 9999,2534624,14131,,,,6
Sta. Florencia Valdés Alvarado,Sta.alvarado908@outluc.com,bs7vg5OZXFYF0wz,,+56 2 7971 1322,17510534,-3580,,,,4
Raúl Paredes Vaca,raúl7835998@viajes.cl,ls39BjZfXf,Raúlvaca220,+56 2 5417 1878,9880832,,Diurno,,Full time,9
Hugo Franco Jasso,,39rGAJrb7W2,Hugojasso404,+56 2 8475 6522,809850,,Nocturno,Banmédica,Part time,6
,jogaes577@marmol.com,kQQ3cnRb2,josefina7968116,+56 2 8322 0920,22974849,4048,,,,1
Carlos Palomino Negrón,Carlosnegrón208@viajesanma.com,,Carlosnegrón910,+56 2 2005 3742,-11090572,,,,,6
Lucia Sanches Elizondo,lusael498@wass.com,U7HPEYMKmqQi2,lucia7528134,+56 2 1539 6324,4309407,0,,,,6
Sr. Julio César Quiñones Mata,sr.3043160@viajes.cl,0YYCmvhgJ4JbUDD,srjucéquma963,+56 2 1727 6970,2253937,,Diurno,Fonasa,Full time,K
Sta. Luz Arroyo Esquivel,,u3VxjJk1Zw,Sta.esquivel961,+56 9 3333 2946,22651976,0,,,,9
María Teresa Gurule Quiñones,maría8426631@viajes.cl,I8GDDset,maría5699508,+56 2 4213 9624,-2164189,,Diurno,Fonasa,Full time,8
Claudia Duarte Cazares,,xcJYbrBy3ss2U4bk,clduca235,+56 9 5301 2974,24940430,13410,,,,6
